UserID,Explanation Coherence,Diversity
1080672,0.1460083801713886,0.8783629336114778
1239693,0.12355118975201498,0.8981987238451279
1998968,0.1449792169188928,0.890364614183999
1098459,0.13774380698559355,0.8727435742548308
1121562,0.13601929521811298,0.8943736908310903
1218549,0.14012916790518384,0.8958984425082162
1008270,0.18731572165905158,0.8556805208400969
1213725,0.14301885650836105,0.8875225732601035
1135476,0.12818360464516287,0.9233817162107064
1212059,0.127394053079066,0.9332277970915864
1159866,0.1350118631688499,0.8891888174979383
1203691,0.10908404455319953,0.9400611370595868
1252534,0.12827257743377296,0.9169765944485827
1270484,0.12581461641036293,0.9049036553925782
1201178,0.0,0.0
1006549,0.17349074183870755,0.8677697069890842
1026647,0.1472854640942261,0.8954284670383306
1389759,0.13272563252363545,0.8946576808048707
1003357,0.0,0.0
1048395,0.12741847334666484,0.9197114081614232
1356110,0.0,0.0
1001445,0.0,0.0
1225785,0.1397199880960458,0.9001462926508657
1228204,0.19140296249428093,0.8560999708931276
1207569,0.13992118011670104,0.9424574915934123
1126116,0.2030993160297567,0.7898038445374806
1226869,0.13648751596291395,0.9446251633956809
1457483,0.0,0.0
1167211,0.14854877323442486,0.9240517257307519
1005311,0.1119171350030875,0.9396400902009564
1198500,0.10657977842906069,0.9357181348518177
1219497,0.14804994790151244,0.8637404055732706
1267215,0.17916059827620653,0.8290017864849024
1205902,0.13101894858949995,0.9036124011867415
1198416,0.09638574397551816,0.9420689628860399
1227025,0.12196782456357536,0.9224950613351225
1206566,0.1386442723708304,0.8914631465786436
1135250,0.17006821207382808,0.8266570789170082
1181967,0.1310397464330912,0.9037194166686429
1216253,0.13110679745077414,0.912244132080082
1073011,0.14926367459059206,0.9068271333965201
1123010,0.1230875006964887,0.912675424705671
1060961,0.17440410448407978,0.8398585087455352
1086316,0.14534738762999883,0.8961613837758744
1021523,0.1956418602708012,0.8266910341285334
1012407,0.12493118778428586,0.9116362782709683
1213721,0.13226655338011317,0.9105042746935059
1044708,0.14476286280941242,0.8950110531833164
1098098,0.1875665929066132,0.8208548669468518
1163593,0.15216141217068604,0.9312368385240584
1004259,0.1936327898445297,0.8065455939041671
1097672,0.1597684709454497,0.8696520633328861
1151378,0.1744335896971315,0.823517261052785
1357723,0.1647348501249032,0.8810377895255261
1026259,0.14853293123131805,0.8933367188747982
1001960,0.18914721816407756,0.8476867162958873
1218543,0.16579737061559488,0.9185840374056812
1184961,0.14360497631591776,0.8538542224500092
2036064,0.16915283418174507,0.8362090320540154
1120824,0.11833503641908293,0.9284510910115048
1038926,0.11196577766619645,0.9118343377875968
1097751,0.13664531534449756,0.8927805322130762
1215442,0.14737522381574242,0.8988663698936203
1000854,0.12469585999247851,0.911197418480483
1226084,0.16260169629974164,0.8639679902767369
1001115,0.23598732418117535,0.8873827451641869
1211701,0.19609458613871958,0.7790108445701208
1205386,0.1664293997380675,0.8481908503924482
1026182,0.19442303297358884,0.8382992471226512
1213142,0.16396436799033223,0.8764282199037006
1033749,0.12381058999571573,0.9137424544719778
1137529,0.12294948256975889,0.9245081501611606
1211694,0.1565149921264492,0.8835262394758863
1019696,0.11210066866060334,0.9397758912092025
1076297,0.1893839459939514,0.8723029193049819
1249904,0.14774445947741255,0.8820492165752163
1163129,0.24352582235389988,0.747173976191059
1181839,0.14801698294345644,0.8859605404756221
1163104,0.14801103234779867,0.8785791168393275
1266436,0.1868038854466244,0.8987595832790656
1206064,0.1344905669321218,0.8957547284371905
1026711,0.12902908599839977,0.90090808129268
1016381,0.12532165811010382,0.8906109073202191
1049227,0.1535316319192195,0.8834512816380649
1120474,0.1374307345709852,0.8906586031068926
1208171,0.14653687314475627,0.870039671028269
1215717,0.10220713744123348,0.9413422237273391
1240472,0.12919683393129194,0.89078140920561
1150720,0.15368240494611113,0.8956775017264835
1029166,0.0,0.0
1174374,0.12818193350420393,0.9677657653792313
1173764,0.1635106365794725,0.8730854570234502
1235743,0.14274426365965165,0.8727590410213034
1197676,0.11551957347646928,0.93478094466031
1149997,0.1120055772373738,0.9220421589921873
1215320,0.2085516298590122,0.7989462421621136
1067750,0.0,0.0
1286525,0.21330010603860106,0.8135987357011908
1221977,0.19139680850276408,0.793897518948635
1208356,0.1672692990048674,0.8663430845951365
1194997,0.1552443592494715,0.8629911867516504
1207298,0.19956238203560484,0.8234368463896308
1269329,0.1304408898699961,0.9132801842732725
1129715,0.285755797907136,0.7425743984120659
1008384,0.1168554545726247,0.9306500379776748
1593728,0.1630954923990366,0.8566434681054499
1055875,0.18743396438922955,0.7870874388421677
1950249,0.17996897897398556,0.8416902625173368
1354575,0.18030204025236074,0.8829852463891786
1149595,0.11216902828730438,0.9263921358424955
1019051,0.13942563418064602,0.8949242138802742
1079466,0.13996177211963723,0.9014640147180327
1231553,0.13463529474529062,0.8912724759860199
1039055,0.13188725376564459,0.9064883299634131
1209459,0.21062966619514104,0.775727030673326
1356583,0.1527904713708679,0.8602834776010431
1222072,0.12556641805422022,0.9206716744343528
1144518,0.14409262626722139,0.9027068877235284
2014272,0.12664137825892743,0.9092600805818087
1283389,0.1241049817502219,0.9119920795275029
1208009,0.10104267585761162,0.9394472666864635
1220519,0.12542952864542245,0.9099435983090726
1184345,0.1376493373807884,0.8970450973429176
1258453,0.12172833509855085,0.9237877006919997
1073215,0.12218022140404595,0.90583794540741
1078943,0.0,0.0
1150817,0.14354630978406444,0.9000002678847834
1193954,0.11028551952935224,0.9273431533945231
1367299,0.17953143579519418,0.8234541935104991
1054846,0.13645907124015003,0.9188495847910995
1163177,0.1299639804857438,0.9039555246552042
1003586,0.15785615032981284,0.8893842118198255
1002958,0.1507803542497888,0.8979916012716668
1269273,0.21176761304958894,0.7760922203251227
1162955,0.17890088386515005,0.8641525311207363
1189883,0.14136422225143452,0.8875638027300152
1117513,0.1241870922108378,0.9176907833928233
1216158,0.0,0.0
1181622,0.1253305305569826,0.8940186634201661
1000315,0.22109889104255767,0.7702622508304505
1195081,0.1300299816961545,0.9290522453516937
1225431,0.20780251803953048,0.77690611693371
1010142,0.16910448365557598,0.8742891605225837
1132264,0.12868453455348994,0.909059105352914
1219391,0.15442181520584547,0.8908165430819248
1097527,0.1672437258641929,0.820402534488416
1078958,0.1162102210642669,0.9159394854770115
1231083,0.13120249527302935,0.9028858514803009
1405183,0.153253061098545,0.872003150179548
1008539,0.12682827213977133,0.9056237433809975
1218131,0.11888487675317583,0.9195282997153655
1226176,0.0,0.0
1216807,0.1223052470305181,0.9234378882695187
1999412,0.13388930036062105,0.8723090571486812
1056169,0.1573519410250881,0.8643966521143802
1198924,0.17241477058434165,0.8476529124928037
1221471,0.1750888741067507,0.8536274927206778
1022401,0.210599172416076,0.8003964655471084
1219019,0.16341164686112017,0.9136698203048698
1151913,0.19919729423174046,0.8127710714752407
1003825,0.1610449315856633,0.8558732252895394
1119586,0.15980089203644973,0.8762125188670478
1154953,0.1347770217349842,0.9059305663074062
1211179,0.15544757873875867,0.8626207274012958
1137782,0.10473205901116978,0.9226933673972721
1208493,0.15816147884093754,0.8811708718305832
1279298,0.15718617108875035,0.8527035293851463
1189309,0.15909637043872799,0.8596705296953701
1076345,0.22696793391665518,0.8614216322344572
1041516,0.14316280983760107,0.8836385405674503
1208153,0.12328802018299677,0.9130250087559757
1200523,0.12936992557565086,0.904392510968095
1236790,0.1146648943052067,0.9233855892146182
1112279,0.18746119031027642,0.8171965016906182
1024734,0.0,0.0
1113478,0.10323395498736124,0.9316700004931316
1059829,0.13436818532470374,0.8988104857454488
1035683,0.0,0.0
1204374,0.17806384679685705,0.8307914487023735
1228140,0.0,0.0
1081176,0.1856747667166792,0.8524610069198579
1183702,0.15555978642860313,0.8665164959694207
1019278,0.1441115854469017,0.9081319124632241
1234849,0.0,0.0
1054739,0.0,0.0
1136001,0.1368220323251664,0.8851764980599086
1361866,0.17568779360441014,0.8324924538591012
1043509,0.09937192869553466,0.934082088619967
1216056,0.12100275995295613,0.9278529882805187
1020429,0.15206482495402132,0.859984342235975
1026313,0.14031498338785656,0.928974238183436
1228136,0.10364748107974868,0.9289773658135039
1219491,0.13061333654073026,0.9211910288417826
1001119,0.0945260522150029,0.9429246080848023
1013238,0.12548835225660518,0.9102985938747652
1201456,0.16221998195237122,0.8754552140855056
1175356,0.1446896949509449,0.8748810469009537
1191768,0.15084855405040037,0.883109257795418
1001293,0.12882447211055573,0.9001938142689592
1055158,0.15918742192615004,0.8294799964519213
1064759,0.11748897178104842,0.925468534651631
1044553,0.10063898252855455,0.9454664080427378
1052594,0.1346949404284698,0.9077933438634952
1237232,0.13937405835418207,0.9177942845609923
1012922,0.0,0.0
1207359,0.1212212360328462,0.9188452966017194
1018271,0.19148864952658626,0.8144095692304764
1067865,0.1419178106214894,0.8779560706969451
1222994,0.13904578139040014,0.8774012709263297
1070803,0.1742967069294061,0.8532061278017266
1000858,0.1824670006330433,0.8877544329781608
1215960,0.1241558728338135,0.9078547044877212
1075762,0.115944261055894,0.9181459973666384
1197768,0.1889820426307542,0.8234180779437594
1216873,0.15085468429554882,0.857366087944202
1006834,0.13428850460730773,0.9081633474953253
1264821,0.08411346029448023,0.9614090471805683
1241176,0.12875443244991164,0.9101189493757313
1227382,0.15317902941227463,0.8638870118195997
1252159,0.1160539788913959,0.9071893613237048
1249242,0.10998822071799597,0.9125235312526755
1219363,0.10407710308923776,0.9393726536636481
1026469,0.12705323793172613,0.9050127430205757
1189545,0.14217153112949543,0.8896209214564746
1201058,0.16056190037618495,0.8797273835490845
1272658,0.13164334000865963,0.8974282150663404
1158045,0.13753662350623957,0.8925106794758491
1230130,0.12817469421923755,0.8965089651750044
1005092,0.1669180151140263,0.8344869270999956
1653207,0.1170655376314623,0.9245679995389126
1034799,0.13387397824432315,0.9055479418999774
1057231,0.12806351705809146,0.9083377156394246
1149570,0.14993841022116144,0.899582993163087
1020297,0.07992190738842171,0.9657137865670636
1277690,0.12994315157550823,0.9124510582654153
1070611,0.11676034017405663,0.9242773245585577
1000069,0.18633433540732908,0.8018484424235155
1249339,0.1776792475441994,0.8571023897494598
1244214,0.09776663693041673,0.9293172953500846
1005895,0.19833085098797446,0.7992467991052954
1214899,0.15891115930064564,0.844603652606663
1028717,0.13773986478412684,0.9513819467486092
1207713,0.1507103451940582,0.866701352926798
1181875,0.18537270904940528,0.8044522043855689
1103077,0.11742923084931094,0.9284961028021133
1086921,0.18143756128287286,0.827295852796136
1210675,0.1475047698026212,0.8857577124600902
1214656,0.1544967263788135,0.8697531449464043
1139671,0.11339229705155406,0.9201912358187434
1079507,0.0,0.0
1182886,0.2104889936758778,0.8051887157008258
1100631,0.15117856526723236,0.8656774979477473
1002919,0.0,0.0
1014333,0.0,0.0
1149253,0.16660967462898318,0.8576712487344282
1216007,0.1852778515702517,0.8456159997562839
1286385,0.21271069603790257,0.7755631272886467
1195358,0.16598382359212122,0.8799479895814171
1218142,0.12615393570717576,0.895984345015516
1022618,0.12295539298636386,0.9292646549607748
1106850,0.12391498759823867,0.8944887166193782
1360856,0.09752294828535021,0.9495541720458008
1190010,0.14090149527935958,0.8897301907831691
1269851,0.13420875485500383,0.8867315986921044
1084541,0.15752282772537288,0.860297798786376
1005817,0.1789374181391218,0.8632630191029304
1006375,0.1292035148465766,0.8900430321999822
1184602,0.1869990886244181,0.8295391212977404
1077590,0.12474621513635893,0.9113155305344146
1202471,0.1977728306425861,0.8211179444431216
1201718,0.14188447896414919,0.9001276167465339
1010570,0.1653315302823769,0.8581033899363443
1354417,0.11169591178860663,0.930754910482087
1358141,0.11887402880269052,0.922386415704034
1183949,0.18214325828710995,0.8140455414118892
1077063,0.15272332563641608,0.9178279521280409
1055113,0.19180667464331663,0.8098004974698987
1214638,0.12853158157774505,0.961140574613938
1059230,0.11569255799285058,0.8998563652653359
1677382,0.0,0.0
1077974,0.17682985711888058,0.831345408338094
1098400,0.11898810175418023,0.910971084223737
1215762,0.15266916285349647,0.8870053014916536
1028226,0.2002781257684586,0.7952542168499757
1215013,0.11800264448266287,0.9169430729281395
1314309,0.09277547687923883,0.9417822006573994
1290627,0.17734213372996654,0.8627444890493541
1324098,0.1405069014658285,0.8690347125209665
1194839,0.18201916915077626,0.9147602858529968
1008513,0.14118642602351247,0.9069121991746529
1043605,0.10368095477519973,0.9265711234513843
1034838,0.0,0.0
1019267,0.18173523293198768,0.8393299075661548
1210835,0.22461548776552165,0.8473179265339009
1218520,0.1324968560182232,0.8987458705875576
2025745,0.12814513534670025,0.9041184310486534
1042506,0.10410139842376474,0.9368160205482841
1174825,0.1651261028794332,0.8612035320157856
1175825,0.12853158157774505,0.961140574613938
1200897,0.13129803657945138,0.9157546644882839
1226171,0.13330057399030565,0.9096759950004827
1784385,0.16182044948527818,0.8597201249770807
1106592,0.16265897139815,0.8869087327946141
1221678,0.14985644695008207,0.8682178802127248
1052127,0.18369628152974293,0.8404703066340002
1221355,0.13158563051076175,0.9104855563193148
1281054,0.18547795171191264,0.844068982599177
1038350,0.14499096601058448,0.8959084716923842
1175256,0.1138053613430038,0.9156613035340989
1289958,0.13634741844128417,0.8822341756593236
1262093,0.1505193533945212,0.8690433050444876
1076185,0.10145503148118244,0.9224638046262492
1176070,0.17193002011962005,0.882168148126819
1354722,0.10809413501296003,0.9295770467812334
1009786,0.09808161952193585,0.9426210948832333
1502107,0.13950003529056262,0.8745515552461347
1267634,0.1194819201654271,0.9097205569972683
1041747,0.11879317765932815,0.9324057153083463
1225826,0.1809804403927704,0.8133049383257513
1010339,0.14472171677137008,0.8802709567485308
1447973,0.17113376499118324,0.8541949848975866
1294331,0.16101899821385146,0.8614559491577933
1197941,0.13564737868907392,0.8841631590552855
1194377,0.11470632869091098,0.916129112862585
1060763,0.13199266619810243,0.9013283124661297
1260039,0.11294975455290353,0.9402908795534763
1216224,0.17304888684416606,0.8052652761509528
1084548,0.14558922791261222,0.9027682485733575
1097430,0.1606823787914483,0.8355931922368998
1076743,0.10226385917940328,0.9358780905458843
1216211,0.1470479123037343,0.852326914683821
1181966,0.08295261021301523,0.9548278272606217
1194595,0.13891314212007197,0.8945899819328712
1200970,0.12147893447089333,0.9056484236631219
1225010,0.13380094993205902,0.9039923360303186
1149203,0.16522556250519646,0.847099719909368
1236239,0.18296155743268477,0.8249247421471358
1182739,0.1382837591153781,0.9018524922778257
1051351,0.148764217668638,0.8651722365516304
1355644,0.17765319597552343,0.9022188387999359
1189037,0.1722776791954596,0.820445963389442
1081625,0.1176247086541899,0.9094669821613723
1189866,0.26136521765869225,0.7273349369984148
1065791,0.15687279845543592,0.8910423498027203
1065722,0.15799621742916592,0.8745623555973421
1218276,0.15312800829625006,0.8852511819070241
1218151,0.13366258323655167,0.8849129256632029
1103725,0.12740293782640136,0.913274779258404
1136775,0.12457406484569293,0.9243200659051974
1203383,0.11463839995558318,0.9228649707807152
1156339,0.16694766251393747,0.8473968828483921
1135605,0.13959582766450004,0.9026265617435462
1211778,0.15622065041553784,0.8532276245637256
1104510,0.1739006509441066,0.8526855568847319
1026574,0.09873573782267428,0.9389049764086339
1001907,0.17019063708886795,0.8708275866653205
1001065,0.17348836498723447,0.8181074131867276
1006385,0.16640387386060426,0.8297822062843471
1266897,0.10225450959668088,0.9367995582859294
1107574,0.15909368540620195,0.8751616865514569
1216154,0.13380024809891605,0.9034964810756214
1208542,0.11510663874013446,0.9230280054679187
1207577,0.11121323700497557,0.9284700314679877
1046175,0.11127797012197803,0.9410853804404449
2061042,0.168714077961574,0.8685942701086677
1252540,0.15355710321060406,0.870531386900258
1201111,0.0998815621039028,0.9425362022608923
1192195,0.11834962155023798,0.9122693863298676
1219863,0.17397131105609587,0.868907486609886
1237455,0.1728436383324201,0.8436458123652899
1258468,0.21742040216953484,0.7719978658494917
1000710,0.15565730497662092,0.8884102332353169
1084071,0.1650633530416416,0.865832248921196
1209683,0.20426598341389823,0.8126510893750184
1083640,0.1475871623521098,0.8732209770983085
1184816,0.18507351458163276,0.8264769932398381
1153605,0.17178009947483366,0.8498031240795286
1204434,0.11825371966958295,0.9266889089768815
1213942,0.1667241796841646,0.8527319072669418
1044583,0.1900591493466544,0.8245892871486422
1140417,0.2600817298027624,0.7462041612403227
1000078,0.09405152300167091,0.9481930585694178
1026604,0.16444535401673532,0.879954928490556
1220584,0.14414255622572747,0.8700895435151599
2041983,0.10158566342262615,0.9183811880146803
1130116,0.1610217796788433,0.8501025889247068
1072765,0.14199139251954868,0.9080064670487364
1248225,0.14878511891281834,0.8732820155380686
1214286,0.16428068803771592,0.8591015911105686
1232887,0.128635017705964,0.9134659293523297
1021298,0.11352586381248338,0.9315952304751267
1075815,0.15269998988768524,0.8602645814953989
1406249,0.15857911493646712,0.85578159837397
1211715,0.14752048877970836,0.8727167305940796
1213919,0.1760167112456047,0.8096123649304114
1163440,0.14787466998564366,0.8704447208305132
1800262,0.13118566617077176,0.8897623946936798
1242129,0.0,0.0
1212931,0.14603338616357872,0.8914236316681972
1103774,0.20271067835870774,0.8055713639991824
1188829,0.18043685271969317,0.8161691303729539
1206303,0.13441456966096244,0.8936425881938654
1176724,0.1177533228787831,0.9205310558243286
1127355,0.12026949740201502,0.9129336730216275
1239676,0.18420351387423442,0.850648064389532
1121498,0.2768774937123553,0.7467004186445787
1278823,0.14301355508040944,0.901462066454111
1198661,0.15279505619684028,0.8758747676831559
1099993,0.14615359195124206,0.8849970990825332
1212264,0.19806155540318227,0.8131900528594487
1963045,0.138894939493458,0.8904703634296661
1094562,0.15624955117743677,0.8952073454189579
1354582,0.14958571195978085,0.9074880758550842
1124745,0.13440015364343574,0.9181496858602858
1213955,0.14576326463619366,0.887827132196922
1102914,0.13338697638296926,0.8946898611800982
1354590,0.1671221920677511,0.8819655130115891
1200999,0.1610208702418301,0.84308691026144
1209554,0.15957913013411026,0.8696463956581888
1994300,0.13357772658689301,0.9033897028218525
1151307,0.14396519672493435,0.864586197202839
1207300,0.1910578994240329,0.8397425697056107
1106713,0.1572211215860222,0.9056464217385902
1253318,0.1460153860702403,0.8840983055299902
1281200,0.11533522142343397,0.9349564066850802
1005000,0.1384527641128443,0.8714448391580042
1971360,0.13473796175676733,0.8946525507424766
1213809,0.11686364297090134,0.9229763009215974
1277030,0.15174618360830514,0.8869985502067521
1223585,0.20994985700546182,0.7742996296946602
1235452,0.14971801042289337,0.8878730527675182
1081690,0.09444019378278842,0.9334708724286217
1208287,0.11902355466788711,0.9238178169121657
1256526,0.13967233333278412,0.8872648267425867
1188977,0.12807212309900903,0.8873194161086961
1354021,0.13603193181607168,0.886049983467995
1029329,0.10215240845949883,0.9517197299494746
1199660,0.19964838354187728,0.8010063105644329
1137660,0.16679178778091897,0.8324194264637117
1026008,0.148017927081114,0.879636580079548
1007141,0.11124737502327074,0.9499722800094174
1284587,0.15547192660616965,0.8869277779133472
1137670,0.11856305622364066,0.9256402084172555
2010207,0.15339358186837848,0.8767444038184665
1008940,0.12377896120996212,0.9023148540064693
1134633,0.15507578736715671,0.8666252283014549
1182875,0.19404997952569938,0.806676480321353
1200862,0.0985379687310232,0.9479828213213549
1006932,0.19715405285358495,0.8290827503103599
1104491,0.14265235944364238,0.8762783973673232
1210918,0.14941022292824013,0.879037626328605
1220762,0.12216142294842594,0.9074371340206576
1003712,0.12536442389414304,0.9157891018856635
1008875,0.19319805249205035,0.7848006046751121
1001909,0.1769472908966391,0.8683057541798983
1210984,0.1654029082037024,0.8519072183799556
1194933,0.12466390944940706,0.9018446016508508
1183065,0.1298743316025969,0.8978949025312289
1394353,0.15959432784564437,0.8558591929461068
1070726,0.13213076689341813,0.9001009680052938
1213347,0.1547762505722225,0.8506520642077842
1077324,0.10569391535358627,0.9358239748220235
1195749,0.11229340699436836,0.9247439555500662
1587773,0.1254024612813091,0.9069228482626596
1152078,0.17352250368400157,0.8176043293365145
1019114,0.14048820916025961,0.883288848138665
1066113,0.12174084859147821,0.8970826069740867
1179130,0.12425009661416493,0.9210952526283946
1923334,0.17707512222520996,0.8389311020965007
1002252,0.11916558953745139,0.9146037205626592
1006061,0.1125740009284237,0.9188267057299755
1137849,0.15364967394262585,0.8635220555939258
1239690,0.1017986591204305,0.9656312440189184
1261936,0.10085084053628735,0.9450348956022641
1003702,0.15208680940734118,0.9055645442542163
1165366,0.13523692804979157,0.8913691892078852
1225099,0.15131446475037824,0.8671180882707541
1193642,0.15827775077784456,0.8260709751876488
1221521,0.11769704883647207,0.9287151843638535
1165896,0.18025982306295896,0.8417939647396957
1135617,0.17294068990865935,0.8505402006648719
1134548,0.18262713022266347,0.8394263228065866
1003950,0.13720447561731997,0.909091441577216
1136576,0.18039490897682842,0.8303934897435623
1001018,0.14024246733356757,0.9123103853349751
1209719,0.15242221121382307,0.8867346149918975
1023701,0.10066421123589396,0.9427146009927083
1188717,0.11902734131536416,0.9142678774119448
1314425,0.20496770972450137,0.7797111210526649
1173623,0.10780117043519574,0.9306754208328141
1126391,0.1570511240051251,0.8527803051601031
1008310,0.22009135793838513,0.7524098562625084
1674055,0.1653070913578054,0.8460274039479311
1027002,0.13248183852716564,0.8817141810503131
1098042,0.1560484895369897,0.8844413182607204
1012758,0.16721496786429363,0.8496665601129099
1204697,0.1176862352973139,0.9069413657440977
1184142,0.12044394562929446,0.9122223550030092
1279099,0.11855996330989614,0.9153377341681336
1090605,0.10065557057162128,0.9233706956986405
1011119,0.0,0.0
1226763,0.12953199720239209,0.8993322760879633
1210650,0.17476687425534393,0.8550169756870701
1194434,0.14391241038134994,0.8870263335881496
1028869,0.11739649399159281,0.925333893696271
1559319,0.15947622831289127,0.8958647242759374
1168313,0.14630660008376686,0.8769259231376649
1173879,0.0,0.0
1006433,0.1980065284806736,0.8133453354057905
1240079,0.11353453792465158,0.9132332115339229
1213092,0.16154456558114816,0.8751489223475172
1214369,0.12365094044194078,0.93061200193883
1204385,0.12491281801183414,0.9108134898736919
1239654,0.137656228195009,0.9000350235477186
1000052,0.0,0.0
2014650,0.11348761721157472,0.9142629715968491
1086821,0.18651813916254487,0.8378389300893703
1356688,0.14910419723418422,0.9027454534386972
1215129,0.1963834587647997,0.8256862103865145
1097428,0.16458190885116925,0.8482861541679015
1357946,0.1291066938881817,0.8992136346341703
1118475,0.12358944265384898,0.9011926834360545
1968106,0.14983824795373404,0.8674316587348048
1050670,0.1463880487344695,0.9319156642757876
1275959,0.1418374343109137,0.8905286139696803
1189305,0.13183652882387523,0.8886007791005329
1163653,0.1196653892908509,0.9142331876402844
1060217,0.170929943777903,0.8495009549104735
1002786,0.12870624711268186,0.8782738146257034
1084066,0.22692671576548182,0.7945001357892423
1123304,0.15119588112396723,0.897736428021248
1241732,0.10335721102620667,0.9342587612707274
1367385,0.11321548958564197,0.915881439154093
1136814,0.14389361339751489,0.8730126328011445
1056366,0.0,0.0
1363870,0.11822125095665327,0.9035683951680252
1076901,0.13295869512616926,0.885837765131687
1062508,0.0,0.0
1224839,0.11364962247807082,0.9124628906161681
1059146,0.11745364927236038,0.9302617734071928
1058009,0.0944843547771745,0.9354756738284793
1355586,0.11007558285456702,0.9443247916864592
1138291,0.14084403834766412,0.8870965847434602
1189712,0.19036075197260902,0.8320767262803694
1181907,0.1725731001055627,0.8347623152747711
1226533,0.16903363850952544,0.8889400218014861
1012579,0.1603304663074689,0.859455740399099
1165389,0.19019127241582107,0.8156804169140127
1226860,0.13153123877190387,0.9008060070293206
1224821,0.15404349342450174,0.8647277299871543
1203173,0.12830789746256588,0.9261105942251932
1065603,0.27106070205236377,0.7292062694340564
1224931,0.18349417071709972,0.7923419485854029
1083794,0.1213395962709794,0.9046840697197749
1060275,0.1781035978683111,0.8540166623937793
1097549,0.14317372792809455,0.8886820195285564
1150730,0.16309312440987733,0.8644000992391623
1651965,0.12845820212880021,0.9104261867511947
1110749,0.0,0.0
1097491,0.09007535400776114,0.94366321607927
1005309,0.13648134210261975,0.871842941046777
1190419,0.22016929173250466,0.7927055488549042
1225804,0.11220049150794852,0.9229492553604318
1080347,0.12587708559095018,0.9024256095932304
1162332,0.1591115105283014,0.8624054401900828
1203836,0.14642780524428536,0.8813778625489028
1021487,0.13652790357601927,0.9012243285506779
1149247,0.0919119735506849,0.9343369223508697
1165079,0.1474538389938222,0.8926717737211974
1278806,0.1588842461890883,0.8403424838043582
1219037,0.0,0.0
1183155,0.14866897146979652,0.8560154366933166
1035314,0.10439645178147287,0.9319785313283556
1029737,0.1769242779085275,0.847238197129359
1079117,0.12662806931192014,0.9243554928112108
1203892,0.1834445260620622,0.9108507190795291
1103446,0.1442438827505452,0.8818783327086631
1218225,0.09871874751565766,0.9524579750434831
1217479,0.1841206445043979,0.8061520172274588
1078014,0.17182389536157505,0.91140150449026
1762247,0.14363732851907027,0.8996104374414746
